casesDif,vacDif,FIPS,location,POPESTIMATE2019,Median_Household_Income_2019
20.0,0.34299999999999997,49009,Utah-Daggett,964,"63,433"
5181.0,0.34900000000000003,49011,Utah-Davis,355304,"87,610"
280.0,0.196,49013,Utah-Duchesne,19877,"59,437"
158.0,0.251,49015,Utah-Emery,10061,"61,893"
35.0,0.282,49017,Utah-Garfield,5000,"54,625"
398.0,0.399,49019,Utah-Grand,9773,"53,535"
1134.0,0.24200000000000002,49021,Utah-Iron,55269,"58,307"
137.0,0.16599999999999998,49023,Utah-Juab,12002,"66,056"
144.0,0.30000000000000004,49025,Utah-Kane,7873,"55,887"
127.0,0.215,49027,Utah-Millard,13100,"59,069"
198.0,0.23,49029,Utah-Morgan,12115,"101,943"
1.0,0.19799999999999998,49031,Utah-Piute,1472,"42,196"
24.0,0.18100000000000002,49033,Utah-Rich,2468,"64,583"
404.0,0.208,49039,Utah-Sanpete,30986,"54,648"
245.0,0.219,49041,Utah-Sevier,21636,"58,983"
646.0,0.532,49043,Utah-Summit,42081,"112,482"
1143.0,0.28700000000000003,49045,Utah-Tooele,72110,"80,196"
720.0,0.174,49047,Utah-Uintah,35806,"62,541"
8742.0,0.24900000000000003,49049,Utah-Utah,635675,"79,505"
404.0,0.315,49051,Utah-Wasatch,34210,"92,136"
1549.0,0.264,49053,Utah-Washington,177938,"64,388"
13.0,0.31700000000000006,49055,Utah-Wayne,2703,"50,555"
4109.0,0.277,49057,Utah-Weber,259680,"71,835"
271.0,,51001,Virginia-Accomack,32325,"47,335"
980.0,,51003,Virginia-Albemarle,109843,"86,332"
130.0,,51005,Virginia-Alleghany,14898,"53,341"
156.0,,51007,Virginia-Amelia,13058,"60,096"
311.0,,51009,Virginia-Amherst,31678,"56,218"
212.0,,51011,Virginia-Appomattox,15902,"54,609"
2122.0,,51013,Virginia-Arlington,238392,"118,986"
788.0,,51015,Virginia-Augusta,76120,"63,621"
29.0,,51017,Virginia-Bath,4169,"54,385"
886.0,,51019,Virginia-Bedford,79431,"66,591"
67.0,,51021,Virginia-Bland,6292,"49,023"
384.0,,51023,Virginia-Botetourt,33500,"74,178"
139.0,,51025,Virginia-Brunswick,16176,"43,835"
237.0,,51027,Virginia-Buchanan,21031,"36,881"
98.0,,51029,Virginia-Buckingham,17134,"47,202"
972.0,,51031,Virginia-Campbell,55371,"48,984"
871.0,,51033,Virginia-Caroline,30745,"64,647"
604.0,,51035,Virginia-Carroll,30022,"45,698"
125.0,,51037,Virginia-Charlotte,11849,"43,001"
4699.0,,51041,Virginia-Chesterfield,353376,"81,641"
243.0,,51043,Virginia-Clarke,14576,"85,567"
84.0,,51045,Virginia-Craig,5127,"53,319"
652.0,,51047,Virginia-Culpeper,52722,"79,739"
132.0,,51049,Virginia-Cumberland,9967,"52,005"
116.0,,51051,Virginia-Dickenson,14295,"37,161"
368.0,,51053,Virginia-Dinwiddie,28804,"58,474"
148.0,,51057,Virginia-Essex,10936,"53,538"
10459.0,,51059,Virginia-Fairfax,1152359,"127,898"
10459.0,,51059,Virginia-Fairfax,23294,"127,898"
829.0,,51061,Virginia-Fauquier,71297,"103,827"
150.0,,51063,Virginia-Floyd,15796,"52,277"
626.0,,51065,Virginia-Fluvanna,27266,"75,089"
397.0,,51067,Virginia-Franklin,56185,"61,878"
397.0,,51067,Virginia-Franklin,7867,"61,878"
1352.0,,51069,Virginia-Frederick,89483,"83,672"
258.0,,51071,Virginia-Giles,16693,"53,111"
408.0,,51073,Virginia-Gloucester,37499,"71,715"
270.0,,51075,Virginia-Goochland,23949,"100,444"
380.0,,51077,Virginia-Grayson,15574,"41,312"
295.0,,51079,Virginia-Greene,19901,"73,345"
126.0,,51081,Virginia-Greensville,11289,"47,315"
405.0,,51083,Virginia-Halifax,34035,"42,619"
1597.0,,51085,Virginia-Hanover,107535,"90,824"
4401.0,,51087,Virginia-Henrico,332513,"68,975"
467.0,,51089,Virginia-Henry,50724,"41,908"
19.0,,51091,Virginia-Highland,2176,"45,917"
55.0,,51103,Virginia-Lancaster,10619,"55,072"
144.0,,51105,Virginia-Lee,23540,"35,878"
4973.0,,51107,Virginia-Loudoun,414872,"151,806"
332.0,,51109,Virginia-Louisa,37477,"64,135"
147.0,,51111,Virginia-Lunenburg,12251,"44,860"
80.0,,51113,Virginia-Madison,13213,"66,397"
52.0,,51115,Virginia-Mathews,8782,"69,112"
372.0,,51117,Virginia-Mecklenburg,30723,"43,128"
57.0,,51119,Virginia-Middlesex,10561,"58,834"
1707.0,,51121,Virginia-Montgomery,98872,"58,740"
124.0,,51125,Virginia-Nelson,14867,"55,804"
90.0,,51131,Virginia-Northampton,11800,"45,235"
79.0,,51133,Virginia-Northumberland,12069,"60,385"
122.0,,51135,Virginia-Nottoway,15206,"45,913"
397.0,,51137,Virginia-Orange,36941,"71,691"
303.0,,51139,Virginia-Page,23937,"52,877"
206.0,,51141,Virginia-Patrick,17592,"43,568"
866.0,,51143,Virginia-Pittsylvania,60470,"51,682"
282.0,,51145,Virginia-Powhatan,29734,"94,293"
412.0,,51155,Virginia-Pulaski,34009,"54,086"
56.0,,51157,Virginia-Rappahannock,7372,"79,086"
124.0,,51159,Virginia-Richmond,9066,"49,758"
124.0,,51159,Virginia-Richmond,231027,"49,758"
1107.0,,51161,Virginia-Roanoke,94423,"71,742"
1107.0,,51161,Virginia-Roanoke,99216,"71,742"
291.0,,51163,Virginia-Rockbridge,22774,"58,501"
833.0,,51165,Virginia-Rockingham,82140,"67,242"
280.0,,51167,Virginia-Russell,26739,"40,345"
289.0,,51169,Virginia-Scott,21578,"41,288"
593.0,,51171,Virginia-Shenandoah,43557,"59,087"
469.0,,51173,Virginia-Smyth,30182,"41,964"
133.0,,51175,Virginia-Southampton,17797,"62,327"
1905.0,,51177,Virginia-Spotsylvania,136447,"90,262"
1963.0,,51179,Virginia-Stafford,153775,"109,090"
62.0,,51181,Virginia-Surry,6407,"59,069"
136.0,,51183,Virginia-Sussex,11092,"45,134"
567.0,,51185,Virginia-Tazewell,40734,"43,619"
841.0,,51187,Virginia-Warren,40235,"69,878"
750.0,,51191,Virginia-Washington,53852,"52,387"
198.0,,51193,Virginia-Westmoreland,18029,"54,885"
400.0,,51195,Virginia-Wise,37427,"42,372"
709.0,,51197,Virginia-Wythe,28618,"48,543"
793.0,,51199,Virginia-York,68579,"91,535"
288.0,,51750,Virginia-Radford,18107,"41,530"
312.0,,50001,Vermont-Addison,36994,"73,574"
599.0,,50003,Vermont-Bennington,35532,"56,948"
656.0,,50005,Vermont-Caledonia,29860,"50,942"
2639.0,,50007,Vermont-Chittenden,163918,"76,483"
129.0,,50009,Vermont-Essex,6145,"45,796"
780.0,,50011,Vermont-Franklin,49384,"65,056"
411.0,,50015,Vermont-Lamoille,25420,"60,555"
310.0,,50017,Vermont-Orange,28809,"59,758"
836.0,,50019,Vermont-Orleans,26934,"48,826"
976.0,,50021,Vermont-Rutland,58125,"51,903"
456.0,,50023,Vermont-Washington,58458,"65,879"
438.0,,50025,Vermont-Windham,42227,"52,068"
468.0,,50027,Vermont-Windsor,55032,"61,843"
346.0,0.295,53001,Washington-Adams,19959,"53,535"
225.0,0.241,53003,Washington-Asotin,22687,"54,776"
2879.0,0.33299999999999996,53005,Washington-Benton,204173,"72,847"
913.0,0.39,53007,Washington-Chelan,77053,"59,838"
467.0,0.36800000000000005,53009,Washington-Clallam,77457,"57,571"
7032.0,0.431,53011,Washington-Clark,489271,"80,407"
19.0,0.20199999999999996,53013,Washington-Columbia,4023,"56,338"
2339.0,0.403,53015,Washington-Cowlitz,110389,"57,316"
546.0,0.33799999999999997,53017,Washington-Douglas,43251,"63,086"
191.0,0.28,53019,Washington-Ferry,7676,"47,463"
1722.0,0.27499999999999997,53021,Washington-Franklin,95446,"63,575"
16.0,0.16899999999999998,53023,Washington-Garfield,2266,"54,555"
1829.0,0.317,53025,Washington-Grant,97959,"57,152"
563.0,0.43000000000000005,53029,Washington-Island,85344,"72,173"
112.0,0.499,53031,Washington-Jefferson,32347,"60,556"
28426.0,0.559,53033,Washington-King,2249653,"102,338"
3060.0,0.396,53035,Washington-Kitsap,272299,"79,268"
1100.0,0.32299999999999995,53037,Washington-Kittitas,47856,"59,172"
227.0,0.26199999999999996,53039,Washington-Klickitat,22433,"60,567"
1621.0,0.33000000000000007,53041,Washington-Lewis,80599,"58,525"
338.0,0.31299999999999994,53043,Washington-Lincoln,10938,"60,849"
645.0,0.38,53045,Washington-Mason,66939,"63,689"
656.0,0.391,53047,Washington-Okanogan,42403,"44,777"
292.0,0.374,53049,Washington-Pacific,22517,"50,521"
18372.0,0.39399999999999996,53053,Washington-Pierce,905719,"78,779"
1594.0,0.422,53057,Washington-Skagit,129181,"67,551"
136.0,0.257,53059,Washington-Skamania,12096,"69,163"
9327.0,0.47800000000000004,53061,Washington-Snohomish,822413,"89,119"
10121.0,0.36999999999999994,53063,Washington-Spokane,522231,"59,976"
777.0,0.22400000000000003,53065,Washington-Stevens,45815,"55,000"
3820.0,0.425,53067,Washington-Thurston,289661,"77,890"
61.0,0.265,53069,Washington-Wahkiakum,4420,"61,123"
3129.0,0.526,53073,Washington-Whatcom,228675,"68,656"
1020.0,0.272,53075,Washington-Whitman,50136,"45,906"
4101.0,0.366,53077,Washington-Yakima,251552,"55,674"
225.0,0.375,55001,Wisconsin-Adams,20268,"53,156"
161.0,0.41100000000000003,55003,Wisconsin-Ashland,15506,"47,202"
551.0,0.352,55005,Wisconsin-Barron,45226,"54,372"
151.0,0.5299999999999999,55007,Wisconsin-Bayfield,15172,"58,065"
3063.0,0.38,55009,Wisconsin-Brown,263899,"65,494"
66.0,0.31300000000000006,55011,Wisconsin-Buffalo,13012,"58,407"
247.0,0.37799999999999995,55013,Wisconsin-Burnett,15390,"51,519"
516.0,0.356,55015,Wisconsin-Calumet,50112,"80,354"
489.0,0.33799999999999997,55017,Wisconsin-Chippewa,64692,"60,713"
161.0,0.21599999999999997,55019,Wisconsin-Clark,34785,"54,296"
503.0,0.41600000000000004,55021,Wisconsin-Columbia,57537,"69,219"
85.0,0.388,55023,Wisconsin-Crawford,16121,"51,919"
4646.0,0.548,55025,Wisconsin-Dane,547637,"77,828"
759.0,0.32499999999999996,55027,Wisconsin-Dodge,87626,"61,730"
239.0,0.518,55029,Wisconsin-Door,27752,"64,217"
770.0,0.27999999999999997,55031,Wisconsin-Douglas,43506,"55,651"
537.0,0.323,55033,Wisconsin-Dunn,45384,"61,506"
38.0,0.26,55037,Wisconsin-Florence,4300,"58,270"
53.0,0.34400000000000003,55041,Wisconsin-Forest,9034,"48,964"
419.0,0.308,55043,Wisconsin-Grant,51509,"56,418"
402.0,0.384,55045,Wisconsin-Green,36853,"64,319"
402.0,0.384,55045,Wisconsin-Green,18910,"64,319"
205.0,0.43899999999999995,55049,Wisconsin-Iowa,23648,"67,390"
48.0,0.34700000000000003,55051,Wisconsin-Iron,5688,"48,813"
106.0,0.313,55053,Wisconsin-Jackson,20676,"57,247"
864.0,0.353,55055,Wisconsin-Jefferson,84829,"71,098"
282.0,0.317,55057,Wisconsin-Juneau,26688,"55,787"
1872.0,0.357,55059,Wisconsin-Kenosha,169760,"66,460"
148.0,0.31399999999999995,55061,Wisconsin-Kewaunee,20451,"65,879"
117.0,0.349,55065,Wisconsin-Lafayette,16667,"59,128"
131.0,0.344,55067,Wisconsin-Langlade,19208,"49,597"
188.0,0.35899999999999993,55069,Wisconsin-Lincoln,27596,"60,728"
566.0,0.38199999999999995,55071,Wisconsin-Manitowoc,78785,"61,326"
1396.0,0.377,55073,Wisconsin-Marathon,135697,"66,092"
349.0,0.32099999999999995,55075,Wisconsin-Marinette,40256,"54,404"
124.0,0.33499999999999996,55077,Wisconsin-Marquette,15537,"56,790"
16.0,0.392,55078,Wisconsin-Menominee,4553,"40,300"
10772.0,0.395,55079,Wisconsin-Milwaukee,947011,"53,505"
344.0,0.319,55081,Wisconsin-Monroe,46674,"60,296"
409.0,0.32399999999999995,55083,Wisconsin-Oconto,38057,"66,401"
308.0,0.43000000000000005,55085,Wisconsin-Oneida,35607,"62,765"
2275.0,0.406,55087,Wisconsin-Outagamie,187927,"66,994"
769.0,0.46399999999999997,55089,Wisconsin-Ozaukee,89597,"90,446"
66.0,0.265,55091,Wisconsin-Pepin,7265,"62,675"
630.0,0.284,55093,Wisconsin-Pierce,42768,"75,368"
841.0,0.333,55095,Wisconsin-Polk,43705,"63,910"
441.0,0.41200000000000003,55097,Wisconsin-Portage,70943,"58,248"
94.0,0.40599999999999997,55099,Wisconsin-Price,13347,"48,761"
2408.0,0.377,55101,Wisconsin-Racine,196204,"61,691"
85.0,0.335,55103,Wisconsin-Richland,17313,"51,295"
2446.0,0.41100000000000003,55105,Wisconsin-Rock,163120,"61,624"
171.0,0.278,55107,Wisconsin-Rusk,14091,"49,860"
730.0,0.394,55111,Wisconsin-Sauk,64420,"63,752"
304.0,0.38799999999999996,55113,Wisconsin-Sawyer,16540,"53,908"
250.0,0.327,55115,Wisconsin-Shawano,40794,"58,982"
1151.0,0.40399999999999997,55117,Wisconsin-Sheboygan,115232,"62,108"
127.0,0.23199999999999996,55119,Wisconsin-Taylor,20340,"52,419"
184.0,0.404,55121,Wisconsin-Trempealeau,29583,"61,687"
130.0,0.345,55123,Wisconsin-Vernon,30877,"56,272"
176.0,0.43200000000000005,55125,Wisconsin-Vilas,22153,"55,576"
1501.0,0.35200000000000004,55127,Wisconsin-Walworth,103898,"64,682"
228.0,0.41000000000000003,55129,Wisconsin-Washburn,15764,"52,735"
1407.0,0.361,55131,Wisconsin-Washington,136302,"81,928"
4417.0,0.45000000000000007,55133,Wisconsin-Waukesha,404545,"91,070"
443.0,0.33399999999999996,55135,Wisconsin-Waupaca,50863,"61,773"
186.0,0.27399999999999997,55137,Wisconsin-Waushara,24388,"55,476"
1747.0,0.364,55139,Wisconsin-Winnebago,171801,"59,643"
582.0,0.37499999999999994,55141,Wisconsin-Wood,72795,"57,325"
294.0,,54001,West Virginia-Barbour,16466,"39,710"
3149.0,,54003,West Virginia-Berkeley,119623,"63,012"
597.0,,54005,West Virginia-Boone,21352,"43,697"
241.0,,54007,West Virginia-Braxton,13894,"39,651"
236.0,,54009,West Virginia-Brooke,21924,"50,900"
1080.0,,54011,West Virginia-Cabell,91897,"42,125"
160.0,,54013,West Virginia-Calhoun,7077,"37,307"
167.0,,54015,West Virginia-Clay,8506,"41,923"
177.0,,54017,West Virginia-Doddridge,8451,"50,642"
878.0,,54019,West Virginia-Fayette,42500,"41,430"
173.0,,54021,West Virginia-Gilmer,7888,"40,373"
247.0,,54023,West Virginia-Grant,11486,"47,400"
467.0,,54025,West Virginia-Greenbrier,34634,"43,564"
394.0,,54027,West Virginia-Hampshire,23213,"54,811"
248.0,,54029,West Virginia-Hancock,28834,"51,017"
316.0,,54031,West Virginia-Hardy,13825,"46,658"
1350.0,,54033,West Virginia-Harrison,67339,"53,909"
591.0,,54035,West Virginia-Jackson,28661,"50,808"
1166.0,,54037,West Virginia-Jefferson,57347,"75,225"
3376.0,,54039,West Virginia-Kanawha,178393,"48,334"
252.0,,54041,West Virginia-Lewis,15877,"46,895"
383.0,,54043,West Virginia-Lincoln,20453,"43,198"
596.0,,54045,West Virginia-Logan,31989,"38,533"
266.0,,54047,West Virginia-McDowell,17600,"29,106"
979.0,,54049,West Virginia-Marion,56077,"51,300"
525.0,,54051,West Virginia-Marshall,30558,"53,145"
298.0,,54053,West Virginia-Mason,26572,"47,753"
963.0,,54055,West Virginia-Mercer,58823,"41,794"
396.0,,54057,West Virginia-Mineral,26904,"49,704"
633.0,,54059,West Virginia-Mingo,23390,"34,698"
1349.0,,54061,West Virginia-Monongalia,106281,"55,652"
277.0,,54063,West Virginia-Monroe,13295,"44,655"
291.0,,54065,West Virginia-Morgan,17875,"50,660"
726.0,,54067,West Virginia-Nicholas,24569,"40,023"
677.0,,54069,West Virginia-Ohio,41626,"50,390"
106.0,,54071,West Virginia-Pendleton,6960,"43,451"
157.0,,54073,West Virginia-Pleasants,7416,"54,972"
86.0,,54075,West Virginia-Pocahontas,8274,"39,454"
417.0,,54077,West Virginia-Preston,33479,"50,821"
1108.0,,54079,West Virginia-Putnam,56507,"66,991"
2389.0,,54081,West Virginia-Raleigh,73659,"45,386"
462.0,,54083,West Virginia-Randolph,28670,"46,285"
140.0,,54085,West Virginia-Ritchie,9616,"46,131"
62.0,,54087,West Virginia-Roane,13651,"41,671"
162.0,,54089,West Virginia-Summers,12536,"37,000"
190.0,,54091,West Virginia-Taylor,16707,"48,294"
48.0,,54093,West Virginia-Tucker,6891,"47,222"
131.0,,54095,West Virginia-Tyler,8622,"48,345"
286.0,,54097,West Virginia-Upshur,24315,"45,074"
562.0,,54099,West Virginia-Wayne,39552,"42,095"
222.0,,54101,West Virginia-Webster,8179,"34,385"
304.0,,54103,West Virginia-Wetzel,15130,"46,824"
97.0,,54105,West Virginia-Wirt,5783,"48,627"
886.0,,54107,West Virginia-Wood,83668,"49,209"
316.0,,54109,West Virginia-Wyoming,20449,"42,761"
736.0,,56001,Wyoming-Albany,38819,"52,216"
523.0,,56005,Wyoming-Campbell,46420,"83,997"
177.0,,56007,Wyoming-Carbon,14832,"61,626"
67.0,,56009,Wyoming-Converse,13865,"72,481"
42.0,,56011,Wyoming-Crook,7573,"64,120"
427.0,,56013,Wyoming-Fremont,39467,"57,953"
98.0,,56015,Wyoming-Goshen,13225,"55,540"
33.0,,56019,Wyoming-Johnson,8548,"57,224"
2335.0,,56021,Wyoming-Laramie,99865,"69,613"
196.0,,56023,Wyoming-Lincoln,19934,"71,269"
554.0,,56025,Wyoming-Natrona,79734,"66,104"
14.0,,56027,Wyoming-Niobrara,2340,"48,513"
286.0,,56029,Wyoming-Park,29192,"59,494"
91.0,,56031,Wyoming-Platte,8475,"57,425"
248.0,,56033,Wyoming-Sheridan,30597,"64,030"
121.0,,56035,Wyoming-Sublette,9867,"78,055"
1008.0,,56037,Wyoming-Sweetwater,42917,"80,639"
444.0,,56039,Wyoming-Teton,23385,"98,837"
265.0,,56041,Wyoming-Uinta,20196,"70,756"
43.0,,56043,Wyoming-Washakie,7824,"55,122"
36.0,,56045,Wyoming-Weston,6880,"59,410"
